"","colony","year","Site","track","sample","calc","density","extension","StavR","WtavR","WtsdR","winSlope","StsdR","sumSlope","WcsavR","WcssdR","ScsavR","ScssdR","gulf","dia","height","tf"
"586","ras21",2012,"RasGhanada","t1","ras21_t1",0.494,1.164469051,0.4238,33.6228260869565,20.5321978021978,0.84353331251851,0.0911841791167634,0.492774888058435,-0.0692575215047126,0.15010989010989,0.111951522301143,0.0614782608695652,0.0412836551380516,"gulf",24,8.5,TRUE
"587","ras21",2009,"RasGhanada","t1","ras21_t1",0.319,0.959085243,0.333,33.2797826086957,21.4176666666667,1.29473093816715,0.075922541877598,0.565393917452267,-0.100352224554472,0.118788888888889,0.0903467097632431,0.0872065217391304,0.049732369020871,"gulf",24,8.5,TRUE
"588","ras21",2006,"RasGhanada","t1","ras21_t1",0.494,1.040794888,0.4743,32.9596739130435,21.7582222222222,1.09764771755795,0.0672182573980327,0.561227953309285,-0.0512227847059308,0.130355555555556,0.0668621441258327,0.091695652173913,0.0508137601703212,"gulf",24,8.5,TRUE
"589","ras21",2005,"RasGhanada","t1","ras21_t1",0.442,1.019727894,0.4338,33.1797826086957,21.1323333333333,1.40695866912615,0.0853774540066675,0.986508972195231,-0.0492101082438161,0.108022222222222,0.0685668668597399,0.0824891304347826,0.045356341152611,"gulf",24,8.5,TRUE
"590","ras21",2007,"RasGhanada","t1","ras21_t1",0.477,1.028500998,0.4642,33.4325,20.8367777777778,1.26420275341727,0.0485438531505948,0.771249343241567,-0.0764327283203688,0.125777777777778,0.0722784530930422,0.0716521739130435,0.051064371093965,"gulf",24,8.5,TRUE
"591","ras21",2003,"RasGhanada","t1","ras21_t1",0.718,1.39504033,0.5146,33.4290217391304,21.5362222222222,0.982703880298921,0.0726702061982961,0.54454953615297,-0.0937485286249331,0.124166666666667,0.078964399601937,0.0712065217391304,0.0395158997193015,"gulf",24,8.5,TRUE
"592","sad05",2011,"Saadiyat","t1","sad05_t1",1.396,1.312465753,0.5499,33.4997826086957,21.3712222222222,0.809091358541739,0.100103387249455,0.765971305032884,-0.107925669835782,0.11,0.0713903653840133,0.0968369565217391,0.0415267098407265,"gulf",18,11,TRUE
"593","sad05",2006,"Saadiyat","t1","sad05_t1",1.128,1.038705245,0.7265,32.9066304347826,21.5923333333333,1.16860528605973,0.068958307609993,0.624911909702256,-0.0530179857595588,0.0900444444444444,0.0503917041306752,0.0920869565217391,0.0416156279219568,"gulf",18,11,TRUE
"594","sad05",2013,"Saadiyat","t1","sad05_t1",1.654,1.038662472,0.6509,33.2911956521739,21.9055555555556,1.20336616926368,0.0679469893402478,0.593636293711611,-0.0407860229657982,0.0397123287671233,0.0258583102116423,0.0244606741573034,0.0159295723989401,"gulf",18,11,TRUE
"595","sad05",2004,"Saadiyat","t1","sad05_t1",1.209,1.197089557,0.666,33.2821739130435,22.2506593406593,1.07792681899386,0.0778497756924724,0.781127427078303,-0.0413450220191793,0.090021978021978,0.0539145369021871,0.0816086956521739,0.0345399773225869,"gulf",18,11,TRUE
"597","sad05",2012,"Saadiyat","t2","sad05_t2",0.99,1.138132795,0.87,33.5622826086957,20.3887912087912,0.900299746584233,0.0669330370004528,0.459271049900422,-0.0350785693707042,0.115384615384615,0.0822753870622273,0.0500978260869565,0.0487228221864823,"gulf",18,11,TRUE
"598","sad05",2012,"Saadiyat","t1","sad05_t1",1.458,1.138132795,0.6811,33.5622826086957,20.3887912087912,0.900299746584233,0.0669330370004528,0.459271049900422,-0.0350785693707042,0.115384615384615,0.0822753870622273,0.0500978260869565,0.0487228221864823,"gulf",18,11,TRUE
"599","sad05",2004,"Saadiyat","t2","sad05_t2",1.089,1.197089557,0.91,33.2821739130435,22.2506593406593,1.07792681899386,0.0778497756924724,0.781127427078303,-0.0413450220191793,0.090021978021978,0.0539145369021871,0.0816086956521739,0.0345399773225869,"gulf",18,11,TRUE
"601","sad05",2009,"Saadiyat","t1","sad05_t1",1.273,0.947415497,0.9082,33.158152173913,21.3126666666667,1.43638419323028,0.0771966909494999,0.530056868912135,-0.099991110013582,0.0920222222222222,0.066318939586028,0.0786413043478261,0.0372040945169941,"gulf",18,11,TRUE
"603","sad05",2008,"Saadiyat","t2","sad05_t2",0.752,0.869273652,0.865,32.8822826086957,20.8936263736264,1.76696570832821,0.113018808906449,0.795646261978094,-0.0377618636045603,0.0967032967032967,0.0789810799433066,0.076945652173913,0.0384871504546575,"gulf",18,11,TRUE
"604","sad05",2003,"Saadiyat","t1","sad05_t1",1.393,1.288997834,0.9081,33.3491304347826,21.4208888888889,1.17414816786463,0.0805096925546363,0.554275395060109,-0.0977303370786517,0.0908888888888889,0.0593877837936397,0.0789021739130435,0.0369252466664207,"gulf",18,11,TRUE
"606","sad05",2008,"Saadiyat","t1","sad05_t1",1.203,0.869273652,0.8678,32.8822826086957,20.8936263736264,1.76696570832821,0.113018808906449,0.795646261978094,-0.0377618636045603,0.0967032967032967,0.0789810799433066,0.076945652173913,0.0384871504546575,"gulf",18,11,TRUE
"607","sad05",2005,"Saadiyat","t1","sad05_t1",1.084,1.134762376,0.56,33.0495652173913,21.0235555555556,1.59397341913968,0.0918362760834671,1.02242860310498,-0.0484026834588632,0.0814777777777778,0.0475319473352203,0.0870326086956522,0.0346760363423594,"gulf",18,11,TRUE
"608","sad05",2009,"Saadiyat","t2","sad05_t2",0.924,0.947415497,0.975,33.158152173913,21.3126666666667,1.43638419323028,0.0771966909494999,0.530056868912135,-0.099991110013582,0.0920222222222222,0.066318939586028,0.0786413043478261,0.0372040945169941,"gulf",18,11,TRUE
"609","sad05",2007,"Saadiyat","t1","sad05_t1",1.142,1.039177795,0.6458,33.4241304347826,20.6751111111111,1.36033723879262,0.0531384121496482,0.719331423674458,-0.0773760546569534,0.0959111111111111,0.0547344240723043,0.102054347826087,0.0362325711433498,"gulf",18,11,TRUE
"610","sad05",2013,"Saadiyat","t2","sad05_t2",0.686,1.038662472,0.66,33.2911956521739,21.9055555555556,1.20336616926368,0.0679469893402478,0.593636293711611,-0.0407860229657982,0.0397123287671233,0.0258583102116423,0.0244606741573034,0.0159295723989401,"gulf",18,11,TRUE
"611","sad05",2007,"Saadiyat","t2","sad05_t2",0.722,1.039177795,0.695,33.4241304347826,20.6751111111111,1.36033723879262,0.0531384121496482,0.719331423674458,-0.0773760546569534,0.0959111111111111,0.0547344240723043,0.102054347826087,0.0362325711433498,"gulf",18,11,TRUE
"612","sad05",2010,"Saadiyat","t2","sad05_t2",0.689,1.300547682,0.53,33.6409782608696,22.511,1.38885455188516,0.0858723299172738,0.66437620049634,-0.0308335185413837,0.0732777777777778,0.054555409988847,0.0943804347826087,0.0364850842295514,"gulf",18,11,TRUE
"613","sad05",2006,"Saadiyat","t2","sad05_t2",0.608,1.038705245,0.585,32.9066304347826,21.5923333333333,1.16860528605973,0.068958307609993,0.624911909702256,-0.0530179857595588,0.0900444444444444,0.0503917041306752,0.0920869565217391,0.0416156279219568,"gulf",18,11,TRUE
"614","sad05",2003,"Saadiyat","t2","sad05_t2",1.144,1.29983456,0.88,33.3491304347826,21.4208888888889,1.17414816786463,0.0805096925546363,0.554275395060109,-0.0977303370786517,0.0908888888888889,0.0593877837936397,0.0789021739130435,0.0369252466664207,"gulf",18,11,TRUE
"616","sad05",2011,"Saadiyat","t2","sad05_t2",0.82,1.312465753,0.625,33.4997826086957,21.3712222222222,0.809091358541739,0.100103387249455,0.765971305032884,-0.107925669835782,0.11,0.0713903653840133,0.0968369565217391,0.0415267098407265,"gulf",18,11,TRUE
"617","sad05",2005,"Saadiyat","t2","sad05_t2",0.675,1.134762376,0.595,33.0495652173913,21.0235555555556,1.59397341913968,0.0918362760834671,1.02242860310498,-0.0484026834588632,0.0814777777777778,0.0475319473352203,0.0870326086956522,0.0346760363423594,"gulf",18,11,TRUE
"619","sad05",2010,"Saadiyat","t1","sad05_t1",1.262,1.300547682,0.7063,33.6409782608696,22.511,1.38885455188516,0.0858723299172738,0.66437620049634,-0.0308335185413837,0.0732777777777778,0.054555409988847,0.0943804347826087,0.0364850842295514,"gulf",18,11,TRUE
"620","sad07",2003,"Saadiyat","t2","sad07_t2",1.311,1.830150204,0.7165,33.3491304347826,21.4208888888889,1.17414816786463,0.0805096925546363,0.554275395060109,-0.0977303370786517,0.0908888888888889,0.0593877837936397,0.0789021739130435,0.0369252466664207,"gulf",17,10,TRUE
"621","sad07",2008,"Saadiyat","t2","sad07_t2",1.154,1.693797143,0.6811,32.8822826086957,20.8936263736264,1.76696570832821,0.113018808906449,0.795646261978094,-0.0377618636045603,0.0967032967032967,0.0789810799433066,0.076945652173913,0.0384871504546575,"gulf",17,10,TRUE
"622","sad07",2012,"Saadiyat","t2","sad07_t2",1.016,1.408972399,0.7214,33.5622826086957,20.3887912087912,0.900299746584233,0.0669330370004528,0.459271049900422,-0.0350785693707042,0.115384615384615,0.0822753870622273,0.0500978260869565,0.0487228221864823,"gulf",17,10,TRUE
"623","sad07",2010,"Saadiyat","t2","sad07_t2",0.839,1.62945808,0.5147,33.6409782608696,22.511,1.38885455188516,0.0858723299172738,0.66437620049634,-0.0308335185413837,0.0732777777777778,0.054555409988847,0.0943804347826087,0.0364850842295514,"gulf",17,10,TRUE
"624","sad07",2008,"Saadiyat","t1","sad07_t1",1.024,1.748756866,0.5853,32.8822826086957,20.8936263736264,1.76696570832821,0.113018808906449,0.795646261978094,-0.0377618636045603,0.0967032967032967,0.0789810799433066,0.076945652173913,0.0384871504546575,"gulf",17,10,TRUE
"625","sad07",2002,"Saadiyat","t2","sad07_t2",1.08,1.586022325,0.6811,33.6175,21.8475555555556,1.58137353973051,0.0945343869613533,0.630179853971586,-0.0511983372432811,0.0949222222222222,0.056583482677016,0.0735652173913044,0.0410342404190136,"gulf",17,10,TRUE
"626","sad07",2003,"Saadiyat","t1","sad07_t1",1.084,1.579263264,0.6862,33.3491304347826,21.4208888888889,1.17414816786463,0.0805096925546363,0.554275395060109,-0.0977303370786517,0.0908888888888889,0.0593877837936397,0.0789021739130435,0.0369252466664207,"gulf",17,10,TRUE
"627","sad07",2006,"Saadiyat","t1","sad07_t1",1.421,1.749964803,0.8123,32.9066304347826,21.5923333333333,1.16860528605973,0.068958307609993,0.624911909702256,-0.0530179857595588,0.0900444444444444,0.0503917041306752,0.0920869565217391,0.0416156279219568,"gulf",17,10,TRUE
"628","sad07",2007,"Saadiyat","t2","sad07_t2",1.106,1.841782885,0.6004,33.4241304347826,20.6751111111111,1.36033723879262,0.0531384121496482,0.719331423674458,-0.0773760546569534,0.0959111111111111,0.0547344240723043,0.102054347826087,0.0362325711433498,"gulf",17,10,TRUE
"629","sad07",2004,"Saadiyat","t2","sad07_t2",1.059,1.87394089,0.565,33.2821739130435,22.2506593406593,1.07792681899386,0.0778497756924724,0.781127427078303,-0.0413450220191793,0.090021978021978,0.0539145369021871,0.0816086956521739,0.0345399773225869,"gulf",17,10,TRUE
"630","sad07",2009,"Saadiyat","t2","sad07_t2",0.813,1.678732282,0.4843,33.158152173913,21.3126666666667,1.43638419323028,0.0771966909494999,0.530056868912135,-0.099991110013582,0.0920222222222222,0.066318939586028,0.0786413043478261,0.0372040945169941,"gulf",17,10,TRUE
"631","sad07",2013,"Saadiyat","t1","sad07_t1",1.314,1.541231615,0.8526,33.2911956521739,21.9055555555556,1.20336616926368,0.0679469893402478,0.593636293711611,-0.0407860229657982,0.0397123287671233,0.0258583102116423,0.0244606741573034,0.0159295723989401,"gulf",17,10,TRUE
"632","sad07",2007,"Saadiyat","t1","sad07_t1",1.593,1.804059922,0.8829,33.4241304347826,20.6751111111111,1.36033723879262,0.0531384121496482,0.719331423674458,-0.0773760546569534,0.0959111111111111,0.0547344240723043,0.102054347826087,0.0362325711433498,"gulf",17,10,TRUE
"633","sad07",2012,"Saadiyat","t1","sad07_t1",1.114,1.462095951,0.7619,33.5622826086957,20.3887912087912,0.900299746584233,0.0669330370004528,0.459271049900422,-0.0350785693707042,0.115384615384615,0.0822753870622273,0.0500978260869565,0.0487228221864823,"gulf",17,10,TRUE
"634","sad07",2011,"Saadiyat","t2","sad07_t2",0.811,1.515652956,0.5348,33.4997826086957,21.3712222222222,0.809091358541739,0.100103387249455,0.765971305032884,-0.107925669835782,0.11,0.0713903653840133,0.0968369565217391,0.0415267098407265,"gulf",17,10,TRUE
"635","sad07",2010,"Saadiyat","t1","sad07_t1",1.461,1.755606518,0.8324,33.6409782608696,22.511,1.38885455188516,0.0858723299172738,0.66437620049634,-0.0308335185413837,0.0732777777777778,0.054555409988847,0.0943804347826087,0.0364850842295514,"gulf",17,10,TRUE
"636","sad07",2013,"Saadiyat","t2","sad07_t2",0.956,1.33390452,0.7165,33.2911956521739,21.9055555555556,1.20336616926368,0.0679469893402478,0.593636293711611,-0.0407860229657982,0.0397123287671233,0.0258583102116423,0.0244606741573034,0.0159295723989401,"gulf",17,10,TRUE
"637","sad07",2004,"Saadiyat","t1","sad07_t1",0.834,1.777228882,0.4692,33.2821739130435,22.2506593406593,1.07792681899386,0.0778497756924724,0.781127427078303,-0.0413450220191793,0.090021978021978,0.0539145369021871,0.0816086956521739,0.0345399773225869,"gulf",17,10,TRUE
"638","sad07",2005,"Saadiyat","t2","sad07_t2",1.616,1.798820368,0.8981,33.0495652173913,21.0235555555556,1.59397341913968,0.0918362760834671,1.02242860310498,-0.0484026834588632,0.0814777777777778,0.0475319473352203,0.0870326086956522,0.0346760363423594,"gulf",17,10,TRUE
"639","sad07",2005,"Saadiyat","t1","sad07_t1",1.618,1.875989521,0.8627,33.0495652173913,21.0235555555556,1.59397341913968,0.0918362760834671,1.02242860310498,-0.0484026834588632,0.0814777777777778,0.0475319473352203,0.0870326086956522,0.0346760363423594,"gulf",17,10,TRUE
"640","sad07",2009,"Saadiyat","t1","sad07_t1",0.954,1.688882836,0.5651,33.158152173913,21.3126666666667,1.43638419323028,0.0771966909494999,0.530056868912135,-0.099991110013582,0.0920222222222222,0.066318939586028,0.0786413043478261,0.0372040945169941,"gulf",17,10,TRUE
"641","sad07",2011,"Saadiyat","t1","sad07_t1",1.193,1.545148119,0.7719,33.4997826086957,21.3712222222222,0.809091358541739,0.100103387249455,0.765971305032884,-0.107925669835782,0.11,0.0713903653840133,0.0968369565217391,0.0415267098407265,"gulf",17,10,TRUE
"642","sad07",2006,"Saadiyat","t2","sad07_t2",1.052,1.912273054,0.5499,32.9066304347826,21.5923333333333,1.16860528605973,0.068958307609993,0.624911909702256,-0.0530179857595588,0.0900444444444444,0.0503917041306752,0.0920869565217391,0.0416156279219568,"gulf",17,10,TRUE
"643","sad08",2010,"Saadiyat","t2","sad08_t2",0.305,1.400833585,0.4692,33.6409782608696,22.511,1.38885455188516,0.0858723299172738,0.66437620049634,-0.0308335185413837,0.0732777777777778,0.054555409988847,0.0943804347826087,0.0364850842295514,"gulf",16,11,TRUE
"644","sad08",2007,"Saadiyat","t1","sad08_t1",0.815,1.147364943,0.71,33.4241304347826,20.6751111111111,1.36033723879262,0.0531384121496482,0.719331423674458,-0.0773760546569534,0.0959111111111111,0.0547344240723043,0.102054347826087,0.0362325711433498,"gulf",16,11,TRUE
"645","sad08",2004,"Saadiyat","t1","sad08_t1",1.126,1.597437176,0.705,33.2821739130435,22.2506593406593,1.07792681899386,0.0778497756924724,0.781127427078303,-0.0413450220191793,0.090021978021978,0.0539145369021871,0.0816086956521739,0.0345399773225869,"gulf",16,11,TRUE
"646","sad08",2002,"Saadiyat","t2","sad08_t2",0.498,1.363195407,0.6069,33.6175,21.8475555555556,1.58137353973051,0.0945343869613533,0.630179853971586,-0.0511983372432811,0.0949222222222222,0.056583482677016,0.0735652173913044,0.0410342404190136,"gulf",16,11,TRUE
"647","sad08",2010,"Saadiyat","t1","sad08_t1",1.092,1.277626728,0.855,33.6409782608696,22.511,1.38885455188516,0.0858723299172738,0.66437620049634,-0.0308335185413837,0.0732777777777778,0.054555409988847,0.0943804347826087,0.0364850842295514,"gulf",16,11,TRUE
"648","sad08",2007,"Saadiyat","t2","sad08_t2",0.165,1.38133395,0.3481,33.4241304347826,20.6751111111111,1.36033723879262,0.0531384121496482,0.719331423674458,-0.0773760546569534,0.0959111111111111,0.0547344240723043,0.102054347826087,0.0362325711433498,"gulf",16,11,TRUE
"649","sad08",2011,"Saadiyat","t1","sad08_t1",0.561,1.58093587,0.355,33.4997826086957,21.3712222222222,0.809091358541739,0.100103387249455,0.765971305032884,-0.107925669835782,0.11,0.0713903653840133,0.0968369565217391,0.0415267098407265,"gulf",16,11,TRUE
"650","sad08",2008,"Saadiyat","t1","sad08_t1",0.788,1.460057347,0.54,32.8822826086957,20.8936263736264,1.76696570832821,0.113018808906449,0.795646261978094,-0.0377618636045603,0.0967032967032967,0.0789810799433066,0.076945652173913,0.0384871504546575,"gulf",16,11,TRUE
"651","sad08",2004,"Saadiyat","t2","sad08_t2",0.479,1.380570806,0.5916,33.2821739130435,22.2506593406593,1.07792681899386,0.0778497756924724,0.781127427078303,-0.0413450220191793,0.090021978021978,0.0539145369021871,0.0816086956521739,0.0345399773225869,"gulf",16,11,TRUE
"652","sad08",2001,"Saadiyat","t1","sad08_t1",0.751,1.444176835,0.52,33.1032608695652,21.2055555555556,1.14687862773989,0.0953896365806478,0.849964587104136,-0.0232310161748365,0.0896333333333333,0.0538208534832264,0.0932527472527473,0.0384452260890141,"gulf",16,11,TRUE
"653","sad08",2001,"Saadiyat","t2","sad08_t2",1.404,1.441546635,0.9894,33.1032608695652,21.2055555555556,1.14687862773989,0.0953896365806478,0.849964587104136,-0.0232310161748365,0.0896333333333333,0.0538208534832264,0.0932527472527473,0.0384452260890141,"gulf",16,11,TRUE
"654","sad08",2013,"Saadiyat","t2","sad08_t2",0.383,1.254628069,0.555,33.2911956521739,21.9055555555556,1.20336616926368,0.0679469893402478,0.593636293711611,-0.0407860229657982,0.0397123287671233,0.0258583102116423,0.0244606741573034,0.0159295723989401,"gulf",16,11,TRUE
"655","sad08",2003,"Saadiyat","t1","sad08_t1",0.84,1.399189507,0.6,33.3491304347826,21.4208888888889,1.17414816786463,0.0805096925546363,0.554275395060109,-0.0977303370786517,0.0908888888888889,0.0593877837936397,0.0789021739130435,0.0369252466664207,"gulf",16,11,TRUE
"656","sad08",2013,"Saadiyat","t1","sad08_t1",0.681,1.284728746,0.53,33.2911956521739,21.9055555555556,1.20336616926368,0.0679469893402478,0.593636293711611,-0.0407860229657982,0.0397123287671233,0.0258583102116423,0.0244606741573034,0.0159295723989401,"gulf",16,11,TRUE
"657","sad08",2005,"Saadiyat","t1","sad08_t1",1.04,1.792329869,0.58,33.0495652173913,21.0235555555556,1.59397341913968,0.0918362760834671,1.02242860310498,-0.0484026834588632,0.0814777777777778,0.0475319473352203,0.0870326086956522,0.0346760363423594,"gulf",16,11,TRUE
"658","sad08",2009,"Saadiyat","t2","sad08_t2",0.63,1.138229505,0.7467,33.158152173913,21.3126666666667,1.43638419323028,0.0771966909494999,0.530056868912135,-0.099991110013582,0.0920222222222222,0.066318939586028,0.0786413043478261,0.0372040945169941,"gulf",16,11,TRUE
"659","sad08",2012,"Saadiyat","t2","sad08_t2",0.224,1.259845812,0.4238,33.5622826086957,20.3887912087912,0.900299746584233,0.0669330370004528,0.459271049900422,-0.0350785693707042,0.115384615384615,0.0822753870622273,0.0500978260869565,0.0487228221864823,"gulf",16,11,TRUE
"660","sad08",2006,"Saadiyat","t2","sad08_t2",0.567,1.367836033,0.6464,32.9066304347826,21.5923333333333,1.16860528605973,0.068958307609993,0.624911909702256,-0.0530179857595588,0.0900444444444444,0.0503917041306752,0.0920869565217391,0.0416156279219568,"gulf",16,11,TRUE
"661","sad08",2002,"Saadiyat","t1","sad08_t1",0.745,1.342315444,0.555,33.6175,21.8475555555556,1.58137353973051,0.0945343869613533,0.630179853971586,-0.0511983372432811,0.0949222222222222,0.056583482677016,0.0735652173913044,0.0410342404190136,"gulf",16,11,TRUE
"662","sad08",2006,"Saadiyat","t1","sad08_t1",1.253,1.259601617,0.995,32.9066304347826,21.5923333333333,1.16860528605973,0.068958307609993,0.624911909702256,-0.0530179857595588,0.0900444444444444,0.0503917041306752,0.0920869565217391,0.0416156279219568,"gulf",16,11,TRUE
"663","sad08",2003,"Saadiyat","t2","sad08_t2",0.296,1.327865234,0.4743,33.3491304347826,21.4208888888889,1.17414816786463,0.0805096925546363,0.554275395060109,-0.0977303370786517,0.0908888888888889,0.0593877837936397,0.0789021739130435,0.0369252466664207,"gulf",16,11,TRUE
"664","sad08",2005,"Saadiyat","t2","sad08_t2",1.138,1.328678071,0.9282,33.0495652173913,21.0235555555556,1.59397341913968,0.0918362760834671,1.02242860310498,-0.0484026834588632,0.0814777777777778,0.0475319473352203,0.0870326086956522,0.0346760363423594,"gulf",16,11,TRUE
"665","sad08",2009,"Saadiyat","t1","sad08_t1",0.818,1.375353496,0.595,33.158152173913,21.3126666666667,1.43638419323028,0.0771966909494999,0.530056868912135,-0.099991110013582,0.0920222222222222,0.066318939586028,0.0786413043478261,0.0372040945169941,"gulf",16,11,TRUE
"666","sad08",2008,"Saadiyat","t2","sad08_t2",0.407,1.178925932,0.5903,32.8822826086957,20.8936263736264,1.76696570832821,0.113018808906449,0.795646261978094,-0.0377618636045603,0.0967032967032967,0.0789810799433066,0.076945652173913,0.0384871504546575,"gulf",16,11,TRUE
"667","sad08",2012,"Saadiyat","t1","sad08_t1",0.862,1.172577512,0.735,33.5622826086957,20.3887912087912,0.900299746584233,0.0669330370004528,0.459271049900422,-0.0350785693707042,0.115384615384615,0.0822753870622273,0.0500978260869565,0.0487228221864823,"gulf",16,11,TRUE
"668","sad08",2011,"Saadiyat","t2","sad08_t2",0.519,1.381176854,0.6155,33.4997826086957,21.3712222222222,0.809091358541739,0.100103387249455,0.765971305032884,-0.107925669835782,0.11,0.0713903653840133,0.0968369565217391,0.0415267098407265,"gulf",16,11,TRUE
"669","sad12",2010,"Saadiyat","t1","sad12_t1",1.61,1.313274031,1.226,33.6409782608696,22.511,1.38885455188516,0.0858723299172738,0.66437620049634,-0.0308335185413837,0.0732777777777778,0.054555409988847,0.0943804347826087,0.0364850842295514,"gulf",16,9,TRUE
"670","sad12",2010,"Saadiyat","t2","sad12_t2",0.654,1.392987644,0.4692,33.6409782608696,22.511,1.38885455188516,0.0858723299172738,0.66437620049634,-0.0308335185413837,0.0732777777777778,0.054555409988847,0.0943804347826087,0.0364850842295514,"gulf",16,9,TRUE
"671","sad12",2004,"Saadiyat","t1","sad12_t1",0.487,1.419295832,0.3431,33.2821739130435,22.2506593406593,1.07792681899386,0.0778497756924724,0.781127427078303,-0.0413450220191793,0.090021978021978,0.0539145369021871,0.0816086956521739,0.0345399773225869,"gulf",16,9,TRUE
"672","sad12",2006,"Saadiyat","t1","sad12_t1",0.649,1.715055577,0.3784,32.9066304347826,21.5923333333333,1.16860528605973,0.068958307609993,0.624911909702256,-0.0530179857595588,0.0900444444444444,0.0503917041306752,0.0920869565217391,0.0416156279219568,"gulf",16,9,TRUE
"673","sad12",2000,"Saadiyat","t1","sad12_t1",1.079,1.979956341,0.5449,33.1704347826087,21.2914285714286,0.947404139306243,0.120204058114171,0.734656850514337,-0.0367645388319546,0.109472527472527,0.0683073675315954,0.119445652173913,0.0328932218978735,"gulf",16,9,TRUE
"674","sad12",2013,"Saadiyat","t2","sad12_t2",0.628,1.778361407,0.3532,33.2911956521739,21.9055555555556,1.20336616926368,0.0679469893402478,0.593636293711611,-0.0407860229657982,0.0397123287671233,0.0258583102116423,0.0244606741573034,0.0159295723989401,"gulf",16,9,TRUE
"675","sad12",2005,"Saadiyat","t1","sad12_t1",0.547,1.549836736,0.3532,33.0495652173913,21.0235555555556,1.59397341913968,0.0918362760834671,1.02242860310498,-0.0484026834588632,0.0814777777777778,0.0475319473352203,0.0870326086956522,0.0346760363423594,"gulf",16,9,TRUE
"676","sad12",2007,"Saadiyat","t1","sad12_t1",1.057,1.776186119,0.5953,33.4241304347826,20.6751111111111,1.36033723879262,0.0531384121496482,0.719331423674458,-0.0773760546569534,0.0959111111111111,0.0547344240723043,0.102054347826087,0.0362325711433498,"gulf",16,9,TRUE
"677","sad12",2008,"Saadiyat","t2","sad12_t2",1.077,1.359488674,0.7921,32.8822826086957,20.8936263736264,1.76696570832821,0.113018808906449,0.795646261978094,-0.0377618636045603,0.0967032967032967,0.0789810799433066,0.076945652173913,0.0384871504546575,"gulf",16,9,TRUE
"678","sad12",2002,"Saadiyat","t1","sad12_t1",0.677,1.598610949,0.4238,33.6175,21.8475555555556,1.58137353973051,0.0945343869613533,0.630179853971586,-0.0511983372432811,0.0949222222222222,0.056583482677016,0.0735652173913044,0.0410342404190136,"gulf",16,9,TRUE
"679","sad12",2011,"Saadiyat","t1","sad12_t1",1.106,1.328656931,0.8324,33.4997826086957,21.3712222222222,0.809091358541739,0.100103387249455,0.765971305032884,-0.107925669835782,0.11,0.0713903653840133,0.0968369565217391,0.0415267098407265,"gulf",16,9,TRUE
"680","sad12",2007,"Saadiyat","t2","sad12_t2",0.614,1.127473748,0.5449,33.4241304347826,20.6751111111111,1.36033723879262,0.0531384121496482,0.719331423674458,-0.0773760546569534,0.0959111111111111,0.0547344240723043,0.102054347826087,0.0362325711433498,"gulf",16,9,TRUE
"682","sad12",2012,"Saadiyat","t2","sad12_t2",1.011,1.757346726,0.5751,33.5622826086957,20.3887912087912,0.900299746584233,0.0669330370004528,0.459271049900422,-0.0350785693707042,0.115384615384615,0.0822753870622273,0.0500978260869565,0.0487228221864823,"gulf",16,9,TRUE
"683","sad12",2013,"Saadiyat","t1","sad12_t1",0.823,1.53968555,0.5348,33.2911956521739,21.9055555555556,1.20336616926368,0.0679469893402478,0.593636293711611,-0.0407860229657982,0.0397123287671233,0.0258583102116423,0.0244606741573034,0.0159295723989401,"gulf",16,9,TRUE
"684","sad12",2006,"Saadiyat","t2","sad12_t2",1.553,1.47968057,1.0494,32.9066304347826,21.5923333333333,1.16860528605973,0.068958307609993,0.624911909702256,-0.0530179857595588,0.0900444444444444,0.0503917041306752,0.0920869565217391,0.0416156279219568,"gulf",16,9,TRUE
"685","sad12",2003,"Saadiyat","t1","sad12_t1",0.574,1.323734219,0.4338,33.3491304347826,21.4208888888889,1.17414816786463,0.0805096925546363,0.554275395060109,-0.0977303370786517,0.0908888888888889,0.0593877837936397,0.0789021739130435,0.0369252466664207,"gulf",16,9,TRUE
"686","sad12",2008,"Saadiyat","t1","sad12_t1",0.931,1.605085555,0.5802,32.8822826086957,20.8936263736264,1.76696570832821,0.113018808906449,0.795646261978094,-0.0377618636045603,0.0967032967032967,0.0789810799433066,0.076945652173913,0.0384871504546575,"gulf",16,9,TRUE
"687","sad12",2009,"Saadiyat","t1","sad12_t1",0.616,1.606029775,0.3835,33.158152173913,21.3126666666667,1.43638419323028,0.0771966909494999,0.530056868912135,-0.099991110013582,0.0920222222222222,0.066318939586028,0.0786413043478261,0.0372040945169941,"gulf",16,9,TRUE
"688","sad12",2011,"Saadiyat","t2","sad12_t2",0.381,1.606576643,0.2372,33.4997826086957,21.3712222222222,0.809091358541739,0.100103387249455,0.765971305032884,-0.107925669835782,0.11,0.0713903653840133,0.0968369565217391,0.0415267098407265,"gulf",16,9,TRUE
"689","sad12",2009,"Saadiyat","t2","sad12_t2",0.977,1.345207016,0.7265,33.158152173913,21.3126666666667,1.43638419323028,0.0771966909494999,0.530056868912135,-0.099991110013582,0.0920222222222222,0.066318939586028,0.0786413043478261,0.0372040945169941,"gulf",16,9,TRUE
"690","sad12",2001,"Saadiyat","t1","sad12_t1",1.175,1.712785376,0.6862,33.1032608695652,21.2055555555556,1.14687862773989,0.0953896365806478,0.849964587104136,-0.0232310161748365,0.0896333333333333,0.0538208534832264,0.0932527472527473,0.0384452260890141,"gulf",16,9,TRUE
