"colony","year","Site","track","sample","height","dia","StavR","WtavR","WtsdR","StsdR","winSlope","sumSlope","ccoldday","warmday","WcsavR","WcssdR","ScsavR","ScssdR","cummu_dhwm","cummu_dcwm","gulf","density","count95","count90","count10","count05","Bheight"
"dib08",2011,"Dibba","t1","dib08_t1",7,23,32.3265573770492,23.1965573770492,0.46938926718983,0.455221137638627,0.104802815162366,-0.01444309997119,66,269,0.129786885245902,0.0652955115236615,0.12455737704918,0.0454160487750619,0,0,"oman",1.125605784,0,0,0,0,5.86735
"dib08",2011,"Dibba","t2","dib08_t2",7,23,32.3265573770492,23.1965573770492,0.46938926718983,0.455221137638627,0.104802815162366,-0.01444309997119,66,269,0.129786885245902,0.0652955115236615,0.12455737704918,0.0454160487750619,0,0,"oman",1.00038538,0,0,0,0,5.86735
"dib15",2011,"Dibba","t1","dib15_t1",6,14,32.3265573770492,23.1965573770492,0.46938926718983,0.455221137638627,0.104802815162366,-0.01444309997119,66,269,0.129786885245902,0.0652955115236615,0.12455737704918,0.0454160487750619,0,0,"oman",1.253856238,0,0,0,0,4.95815
"dib15",2011,"Dibba","t2","dib15_t2",6,14,32.3265573770492,23.1965573770492,0.46938926718983,0.455221137638627,0.104802815162366,-0.01444309997119,66,269,0.129786885245902,0.0652955115236615,0.12455737704918,0.0454160487750619,0,0,"oman",1.384014519,0,0,0,0,4.95815
"dib16",2011,"Dibba","t1","dib16_t1",7,22,32.3265573770492,23.1965573770492,0.46938926718983,0.455221137638627,0.104802815162366,-0.01444309997119,66,269,0.129786885245902,0.0652955115236615,0.12455737704918,0.0454160487750619,0,0,"oman",1.147312376,0,0,0,0,5.86735
"dib16",2011,"Dibba","t2","dib16_t2",7,22,32.3265573770492,23.1965573770492,0.46938926718983,0.455221137638627,0.104802815162366,-0.01444309997119,66,269,0.129786885245902,0.0652955115236615,0.12455737704918,0.0454160487750619,0,0,"oman",1.178319471,0,0,0,0,5.86735
"ras04",2011,"RasGhanada","t1","ras04_t1",7.5,14,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.497053722,17,47,15,3,6.8996
"ras04",2011,"RasGhanada","t2","ras04_t2",7.5,14,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.54752666,17,47,15,3,6.8996
"ras07",2011,"RasGhanada","t1","ras07_t1",4,11,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.120293377,17,47,15,3,3.0591
"ras07",2011,"RasGhanada","t2","ras07_t2",4,11,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.387827772,17,47,15,3,3.0591
"ras09",2011,"RasGhanada","t1","ras09_t1",5,18,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.462539626,17,47,15,3,4.14485
"ras09",2011,"RasGhanada","t2","ras09_t2",5,18,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.453425092,17,47,15,3,4.14485
"ras11",2011,"RasGhanada","t1","ras11_t1",11,14,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.601444216,17,47,15,3,9.92535
"ras11",2011,"RasGhanada","t2","ras11_t2",11,14,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.829063577,17,47,15,3,9.92535
"ras12",2011,"RasGhanada","t1","ras12_t1",12,16,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.576498358,17,47,15,3,10.8825
"ras12",2011,"RasGhanada","t2","ras12_t2",12,16,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.495117941,17,47,15,3,10.8825
"ras13",2011,"RasGhanada","t1","ras13_t1",8.5,23,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.470745466,17,47,15,3,7.2185
"ras13",2011,"RasGhanada","t2","ras13_t2",8.5,23,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.140381965,17,47,15,3,7.2185
"ras15",2011,"RasGhanada","t1","ras15_t1",6,14,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.323683863,17,47,15,3,5.1297
"ras15",2011,"RasGhanada","t2","ras15_t2",6,14,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.652767577,17,47,15,3,5.1297
"ras16",2011,"RasGhanada","t1","ras16_t1",7,15,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.206631139,17,47,15,3,6.15235
"ras16",2011,"RasGhanada","t2","ras16_t2",7,15,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.208216265,17,47,15,3,6.15235
"ras21",2011,"RasGhanada","t1","ras21_t1",8.5,24,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.221837663,17,47,15,3,7.4229
"ras21",2011,"RasGhanada","t2","ras21_t2",8.5,24,33.972131147541,21.1687096774194,0.613857685944663,0.375442471199421,0.0969096596287608,-0.106186360456023,47,337,0.144612903225806,0.102660407046922,0.0844754098360656,0.0490481418463456,0,0,"gulf",1.1940561,17,47,15,3,7.4229
"sad05",2011,"Saadiyat","t1","sad05_t1",11,18,33.9308196721312,20.9719672131148,0.618613556463514,0.443141418668906,0.100103387249455,-0.107925669835782,47,337,0.109803278688525,0.0735590057192481,0.0942131147540984,0.0424508008381854,13.1306744868034,0,"gulf",1.312465753,14,44,25,5,9.569
"sad05",2011,"Saadiyat","t2","sad05_t2",11,18,33.9308196721312,20.9719672131148,0.618613556463514,0.443141418668906,0.100103387249455,-0.107925669835782,47,337,0.109803278688525,0.0735590057192481,0.0942131147540984,0.0424508008381854,13.1306744868034,0,"gulf",1.312465753,14,44,25,5,9.569
"sad07",2011,"Saadiyat","t1","sad07_t1",10,17,33.9308196721312,20.9719672131148,0.618613556463514,0.443141418668906,0.100103387249455,-0.107925669835782,47,337,0.109803278688525,0.0735590057192481,0.0942131147540984,0.0424508008381854,13.1306744868034,0,"gulf",1.545148119,14,44,25,5,8.4738
"sad07",2011,"Saadiyat","t2","sad07_t2",10,17,33.9308196721312,20.9719672131148,0.618613556463514,0.443141418668906,0.100103387249455,-0.107925669835782,47,337,0.109803278688525,0.0735590057192481,0.0942131147540984,0.0424508008381854,13.1306744868034,0,"gulf",1.515652956,14,44,25,5,8.4738
"sad08",2011,"Saadiyat","t1","sad08_t1",11,16,33.9308196721312,20.9719672131148,0.618613556463514,0.443141418668906,0.100103387249455,-0.107925669835782,47,337,0.109803278688525,0.0735590057192481,0.0942131147540984,0.0424508008381854,13.1306744868034,0,"gulf",1.58093587,14,44,25,5,9.8781
"sad08",2011,"Saadiyat","t2","sad08_t2",11,16,33.9308196721312,20.9719672131148,0.618613556463514,0.443141418668906,0.100103387249455,-0.107925669835782,47,337,0.109803278688525,0.0735590057192481,0.0942131147540984,0.0424508008381854,13.1306744868034,0,"gulf",1.381176854,14,44,25,5,9.8781
"sad12",2011,"Saadiyat","t1","sad12_t1",9,16,33.9308196721312,20.9719672131148,0.618613556463514,0.443141418668906,0.100103387249455,-0.107925669835782,47,337,0.109803278688525,0.0735590057192481,0.0942131147540984,0.0424508008381854,13.1306744868034,0,"gulf",1.328656931,14,44,25,5,7.87745
"sad12",2011,"Saadiyat","t2","sad12_t2",9,16,33.9308196721312,20.9719672131148,0.618613556463514,0.443141418668906,0.100103387249455,-0.107925669835782,47,337,0.109803278688525,0.0735590057192481,0.0942131147540984,0.0424508008381854,13.1306744868034,0,"gulf",1.606576643,14,44,25,5,7.87745
"sad13",2011,"Saadiyat","t1","sad13_t1",5,15,33.9308196721312,20.9719672131148,0.618613556463514,0.443141418668906,0.100103387249455,-0.107925669835782,47,337,0.109803278688525,0.0735590057192481,0.0942131147540984,0.0424508008381854,13.1306744868034,0,"gulf",1.560656117,14,44,25,5,4.39715
"sad13",2011,"Saadiyat","t2","sad13_t2",5,15,33.9308196721312,20.9719672131148,0.618613556463514,0.443141418668906,0.100103387249455,-0.107925669835782,47,337,0.109803278688525,0.0735590057192481,0.0942131147540984,0.0424508008381854,13.1306744868034,0,"gulf",1.486963454,14,44,25,5,4.39715
"sad14",2011,"Saadiyat","t1","sad14_t1",4,14,33.9308196721312,20.9719672131148,0.618613556463514,0.443141418668906,0.100103387249455,-0.107925669835782,47,337,0.109803278688525,0.0735590057192481,0.0942131147540984,0.0424508008381854,13.1306744868034,0,"gulf",1.188103551,14,44,25,5,3.1625
"sad14",2011,"Saadiyat","t2","sad14_t2",4,14,33.9308196721312,20.9719672131148,0.618613556463514,0.443141418668906,0.100103387249455,-0.107925669835782,47,337,0.109803278688525,0.0735590057192481,0.0942131147540984,0.0424508008381854,13.1306744868034,0,"gulf",1.121740706,14,44,25,5,3.1625
"sad15",2011,"Saadiyat","t1","sad15_t1",14,22,33.9308196721312,20.9719672131148,0.618613556463514,0.443141418668906,0.100103387249455,-0.107925669835782,47,337,0.109803278688525,0.0735590057192481,0.0942131147540984,0.0424508008381854,13.1306744868034,0,"gulf",1.395552797,14,44,25,5,13.005
"sad15",2011,"Saadiyat","t2","sad15_t2",14,22,33.9308196721312,20.9719672131148,0.618613556463514,0.443141418668906,0.100103387249455,-0.107925669835782,47,337,0.109803278688525,0.0735590057192481,0.0942131147540984,0.0424508008381854,13.1306744868034,0,"gulf",1.389238169,14,44,25,5,13.005
"sad22",2011,"Saadiyat","t1","sad22_t1",7,15,33.9308196721312,20.9719672131148,0.618613556463514,0.443141418668906,0.100103387249455,-0.107925669835782,47,337,0.109803278688525,0.0735590057192481,0.0942131147540984,0.0424508008381854,13.1306744868034,0,"gulf",1.832057144,14,44,25,5,5.73865
"sad22",2011,"Saadiyat","t2","sad22_t2",7,15,33.9308196721312,20.9719672131148,0.618613556463514,0.443141418668906,0.100103387249455,-0.107925669835782,47,337,0.109803278688525,0.0735590057192481,0.0942131147540984,0.0424508008381854,13.1306744868034,0,"gulf",1.728459041,14,44,25,5,5.73865
"ala01",2012,"AlAqah","t1","ala01_t1",7,23,32.4572131147541,22.7380327868852,0.404536029182944,0.508491662165471,0.107665308474297,-0.0193706218874758,80,303,0.153,0.0971488548568639,0.104622950819672,0.0705254478739002,12.6572551319648,-27.1088889530936,"oman",1.392703066,0,1,0,0,6.27095
"ala01",2012,"AlAqah","t2","ala01_t2",7,23,32.4572131147541,22.7380327868852,0.404536029182944,0.508491662165471,0.107665308474297,-0.0193706218874758,80,303,0.153,0.0971488548568639,0.104622950819672,0.0705254478739002,12.6572551319648,-27.1088889530936,"oman",1.405657891,0,1,0,0,6.27095
"ala02",2012,"AlAqah","t1","ala02_t1",6,11,32.4572131147541,22.7380327868852,0.404536029182944,0.508491662165471,0.107665308474297,-0.0193706218874758,80,303,0.153,0.0971488548568639,0.104622950819672,0.0705254478739002,12.6572551319648,-27.1088889530936,"oman",1.031657726,0,1,0,0,4.78155
"ala02",2012,"AlAqah","t2","ala02_t2",6,11,32.4572131147541,22.7380327868852,0.404536029182944,0.508491662165471,0.107665308474297,-0.0193706218874758,80,303,0.153,0.0971488548568639,0.104622950819672,0.0705254478739002,12.6572551319648,-27.1088889530936,"oman",1.022298383,0,1,0,0,4.78155
"ala08",2012,"AlAqah","t1","ala08_t1",8,15,32.4572131147541,22.7380327868852,0.404536029182944,0.508491662165471,0.107665308474297,-0.0193706218874758,80,303,0.153,0.0971488548568639,0.104622950819672,0.0705254478739002,12.6572551319648,-27.1088889530936,"oman",1.470621114,0,1,0,0,7.3315
"ala08",2012,"AlAqah","t2","ala08_t2",8,15,32.4572131147541,22.7380327868852,0.404536029182944,0.508491662165471,0.107665308474297,-0.0193706218874758,80,303,0.153,0.0971488548568639,0.104622950819672,0.0705254478739002,12.6572551319648,-27.1088889530936,"oman",1.267730776,0,1,0,0,7.3315
"ala10",2012,"AlAqah","t1","ala10_t1",8.5,18,32.4572131147541,22.7380327868852,0.404536029182944,0.508491662165471,0.107665308474297,-0.0193706218874758,80,303,0.153,0.0971488548568639,0.104622950819672,0.0705254478739002,12.6572551319648,-27.1088889530936,"oman",1.621336824,0,1,0,0,8.02575
"ala10",2012,"AlAqah","t2","ala10_t2",8.5,18,32.4572131147541,22.7380327868852,0.404536029182944,0.508491662165471,0.107665308474297,-0.0193706218874758,80,303,0.153,0.0971488548568639,0.104622950819672,0.0705254478739002,12.6572551319648,-27.1088889530936,"oman",1.502410712,0,1,0,0,8.02575
"ala12",2012,"AlAqah","t1","ala12_t1",13.5,23,32.4572131147541,22.7380327868852,0.404536029182944,0.508491662165471,0.107665308474297,-0.0193706218874758,80,303,0.153,0.0971488548568639,0.104622950819672,0.0705254478739002,12.6572551319648,-27.1088889530936,"oman",0.95651421,0,1,0,0,12.8946
"ala12",2012,"AlAqah","t2","ala12_t2",13.5,23,32.4572131147541,22.7380327868852,0.404536029182944,0.508491662165471,0.107665308474297,-0.0193706218874758,80,303,0.153,0.0971488548568639,0.104622950819672,0.0705254478739002,12.6572551319648,-27.1088889530936,"oman",0.998177685,0,1,0,0,12.8946
"ala14",2012,"AlAqah","t1","ala14_t1",6,16,32.4572131147541,22.7380327868852,0.404536029182944,0.508491662165471,0.107665308474297,-0.0193706218874758,80,303,0.153,0.0971488548568639,0.104622950819672,0.0705254478739002,12.6572551319648,-27.1088889530936,"oman",1.224795258,0,1,0,0,4.8573
"ala14",2012,"AlAqah","t2","ala14_t2",6,16,32.4572131147541,22.7380327868852,0.404536029182944,0.508491662165471,0.107665308474297,-0.0193706218874758,80,303,0.153,0.0971488548568639,0.104622950819672,0.0705254478739002,12.6572551319648,-27.1088889530936,"oman",1.189636037,0,1,0,0,4.8573
"ala21",2012,"AlAqah","t1","ala21_t1",5,14,32.4572131147541,22.7380327868852,0.404536029182944,0.508491662165471,0.107665308474297,-0.0193706218874758,80,303,0.153,0.0971488548568639,0.104622950819672,0.0705254478739002,12.6572551319648,-27.1088889530936,"oman",1.891005278,0,1,0,0,4.3495
"ala21",2012,"AlAqah","t2","ala21_t2",5,14,32.4572131147541,22.7380327868852,0.404536029182944,0.508491662165471,0.107665308474297,-0.0193706218874758,80,303,0.153,0.0971488548568639,0.104622950819672,0.0705254478739002,12.6572551319648,-27.1088889530936,"oman",1.705876964,0,1,0,0,4.3495
"del01",2012,"Delma","t1","del01_t1",7,15,33.9555737704918,18.8355737704918,0.473474830693825,0.32937073635527,0.142161583734617,-0.0617109931267235,80,324,0.0912622950819672,0.0577344211712402,0.0512622950819672,0.0275371879702971,0,-352.587478150326,"gulf",1.129101849,10,54,85,71,6.6872
"del01",2012,"Delma","t2","del01_t2",7,15,33.9555737704918,18.8355737704918,0.473474830693825,0.32937073635527,0.142161583734617,-0.0617109931267235,80,324,0.0912622950819672,0.0577344211712402,0.0512622950819672,0.0275371879702971,0,-352.587478150326,"gulf",0.9738381,10,54,85,71,6.6872
"del07",2012,"Delma","t1","del07_t1",10,19,33.9555737704918,18.8355737704918,0.473474830693825,0.32937073635527,0.142161583734617,-0.0617109931267235,80,324,0.0912622950819672,0.0577344211712402,0.0512622950819672,0.0275371879702971,0,-352.587478150326,"gulf",2.024386741,10,54,85,71,9.30295
"del07",2012,"Delma","t2","del07_t2",10,19,33.9555737704918,18.8355737704918,0.473474830693825,0.32937073635527,0.142161583734617,-0.0617109931267235,80,324,0.0912622950819672,0.0577344211712402,0.0512622950819672,0.0275371879702971,0,-352.587478150326,"gulf",1.726307356,10,54,85,71,9.30295
"del08",2012,"Delma","t1","del08_t1",8,16,33.9555737704918,18.8355737704918,0.473474830693825,0.32937073635527,0.142161583734617,-0.0617109931267235,80,324,0.0912622950819672,0.0577344211712402,0.0512622950819672,0.0275371879702971,0,-352.587478150326,"gulf",1.063275322,10,54,85,71,7.2432
"del08",2012,"Delma","t2","del08_t2",8,16,33.9555737704918,18.8355737704918,0.473474830693825,0.32937073635527,0.142161583734617,-0.0617109931267235,80,324,0.0912622950819672,0.0577344211712402,0.0512622950819672,0.0275371879702971,0,-352.587478150326,"gulf",1.647690355,10,54,85,71,7.2432
"del09",2012,"Delma","t1","del09_t1",6,15,33.9555737704918,18.8355737704918,0.473474830693825,0.32937073635527,0.142161583734617,-0.0617109931267235,80,324,0.0912622950819672,0.0577344211712402,0.0512622950819672,0.0275371879702971,0,-352.587478150326,"gulf",1.886664739,10,54,85,71,5.36175
"del09",2012,"Delma","t2","del09_t2",6,15,33.9555737704918,18.8355737704918,0.473474830693825,0.32937073635527,0.142161583734617,-0.0617109931267235,80,324,0.0912622950819672,0.0577344211712402,0.0512622950819672,0.0275371879702971,0,-352.587478150326,"gulf",1.601782196,10,54,85,71,5.36175
"del12",2012,"Delma","t1","del12_t1",12,20,33.9555737704918,18.8355737704918,0.473474830693825,0.32937073635527,0.142161583734617,-0.0617109931267235,80,324,0.0912622950819672,0.0577344211712402,0.0512622950819672,0.0275371879702971,0,-352.587478150326,"gulf",1.324481987,10,54,85,71,11.31635
"del12",2012,"Delma","t2","del12_t2",12,20,33.9555737704918,18.8355737704918,0.473474830693825,0.32937073635527,0.142161583734617,-0.0617109931267235,80,324,0.0912622950819672,0.0577344211712402,0.0512622950819672,0.0275371879702971,0,-352.587478150326,"gulf",1.073680439,10,54,85,71,11.31635
"del20",2012,"Delma","t1","del20_t1",9,14,33.9555737704918,18.8355737704918,0.473474830693825,0.32937073635527,0.142161583734617,-0.0617109931267235,80,324,0.0912622950819672,0.0577344211712402,0.0512622950819672,0.0275371879702971,0,-352.587478150326,"gulf",1.215600465,10,54,85,71,8.5207
"del20",2012,"Delma","t2","del20_t2",9,14,33.9555737704918,18.8355737704918,0.473474830693825,0.32937073635527,0.142161583734617,-0.0617109931267235,80,324,0.0912622950819672,0.0577344211712402,0.0512622950819672,0.0275371879702971,0,-352.587478150326,"gulf",1.136254265,10,54,85,71,8.5207
"dib03",2012,"Dibba","t1","dib03_t1",8,24,32.3809836065574,22.6993442622951,0.418679944796576,0.506049091551511,0.107883277770918,-0.0208199366176895,80,305,0.159688524590164,0.0954659696756924,0.0974262295081967,0.063363359290259,13.1929970674487,-29.1029218612311,"oman",1.216829102,0,0,0,0,7.5737
"dib03",2012,"Dibba","t2","dib03_t2",8,24,32.3809836065574,22.6993442622951,0.418679944796576,0.506049091551511,0.107883277770918,-0.0208199366176895,80,305,0.159688524590164,0.0954659696756924,0.0974262295081967,0.063363359290259,13.1929970674487,-29.1029218612311,"oman",1.306156105,0,0,0,0,7.5737
"dib04",2012,"Dibba","t1","dib04_t1",14,28,32.3809836065574,22.6993442622951,0.418679944796576,0.506049091551511,0.107883277770918,-0.0208199366176895,80,305,0.159688524590164,0.0954659696756924,0.0974262295081967,0.063363359290259,13.1929970674487,-29.1029218612311,"oman",1.193485458,0,0,0,0,13.26595
"dib04",2012,"Dibba","t2","dib04_t2",14,28,32.3809836065574,22.6993442622951,0.418679944796576,0.506049091551511,0.107883277770918,-0.0208199366176895,80,305,0.159688524590164,0.0954659696756924,0.0974262295081967,0.063363359290259,13.1929970674487,-29.1029218612311,"oman",1.353432909,0,0,0,0,13.26595
"dib06",2012,"Dibba","t1","dib06_t1",8.5,21,32.3809836065574,22.6993442622951,0.418679944796576,0.506049091551511,0.107883277770918,-0.0208199366176895,80,305,0.159688524590164,0.0954659696756924,0.0974262295081967,0.063363359290259,13.1929970674487,-29.1029218612311,"oman",1.31094026,0,0,0,0,7.5515
"dib06",2012,"Dibba","t2","dib06_t2",8.5,21,32.3809836065574,22.6993442622951,0.418679944796576,0.506049091551511,0.107883277770918,-0.0208199366176895,80,305,0.159688524590164,0.0954659696756924,0.0974262295081967,0.063363359290259,13.1929970674487,-29.1029218612311,"oman",1.269630209,0,0,0,0,7.5515
"dib08",2012,"Dibba","t1","dib08_t1",7,23,32.3809836065574,22.6993442622951,0.418679944796576,0.506049091551511,0.107883277770918,-0.0208199366176895,80,305,0.159688524590164,0.0954659696756924,0.0974262295081967,0.063363359290259,13.1929970674487,-29.1029218612311,"oman",1.279130192,0,0,0,0,6.55855
"dib08",2012,"Dibba","t2","dib08_t2",7,23,32.3809836065574,22.6993442622951,0.418679944796576,0.506049091551511,0.107883277770918,-0.0208199366176895,80,305,0.159688524590164,0.0954659696756924,0.0974262295081967,0.063363359290259,13.1929970674487,-29.1029218612311,"oman",1.151554923,0,0,0,0,6.55855
"dib15",2012,"Dibba","t1","dib15_t1",6,14,32.3809836065574,22.6993442622951,0.418679944796576,0.506049091551511,0.107883277770918,-0.0208199366176895,80,305,0.159688524590164,0.0954659696756924,0.0974262295081967,0.063363359290259,13.1929970674487,-29.1029218612311,"oman",1.236102314,0,0,0,0,5.609
"dib15",2012,"Dibba","t2","dib15_t2",6,14,32.3809836065574,22.6993442622951,0.418679944796576,0.506049091551511,0.107883277770918,-0.0208199366176895,80,305,0.159688524590164,0.0954659696756924,0.0974262295081967,0.063363359290259,13.1929970674487,-29.1029218612311,"oman",1.382551659,0,0,0,0,5.609
"dib16",2012,"Dibba","t1","dib16_t1",7,22,32.3809836065574,22.6993442622951,0.418679944796576,0.506049091551511,0.107883277770918,-0.0208199366176895,80,305,0.159688524590164,0.0954659696756924,0.0974262295081967,0.063363359290259,13.1929970674487,-29.1029218612311,"oman",1.183394622,0,0,0,0,6.58635
"dib16",2012,"Dibba","t2","dib16_t2",7,22,32.3809836065574,22.6993442622951,0.418679944796576,0.506049091551511,0.107883277770918,-0.0208199366176895,80,305,0.159688524590164,0.0954659696756924,0.0974262295081967,0.063363359290259,13.1929970674487,-29.1029218612311,"oman",1.194306889,0,0,0,0,6.58635
"ras04",2012,"RasGhanada","t1","ras04_t1",7.5,14,33.84,20.0944262295082,0.510465554143679,0.362012891114852,0.0911841791167635,-0.0692575215047125,37,323,0.168983606557377,0.120009512373434,0.0615573770491803,0.0395354375171457,0,-283.179192464933,"gulf",1.59884764,11,39,63,37,7.2578
"ras04",2012,"RasGhanada","t2","ras04_t2",7.5,14,33.84,20.0944262295082,0.510465554143679,0.362012891114852,0.0911841791167635,-0.0692575215047125,37,323,0.168983606557377,0.120009512373434,0.0615573770491803,0.0395354375171457,0,-283.179192464933,"gulf",1.635825125,11,39,63,37,7.2578
"ras07",2012,"RasGhanada","t1","ras07_t1",4,11,33.84,20.0944262295082,0.510465554143679,0.362012891114852,0.0911841791167635,-0.0692575215047125,37,323,0.168983606557377,0.120009512373434,0.0615573770491803,0.0395354375171457,0,-283.179192464933,"gulf",1.050146214,11,39,63,37,3.50055
"ras07",2012,"RasGhanada","t2","ras07_t2",4,11,33.84,20.0944262295082,0.510465554143679,0.362012891114852,0.0911841791167635,-0.0692575215047125,37,323,0.168983606557377,0.120009512373434,0.0615573770491803,0.0395354375171457,0,-283.179192464933,"gulf",1.256259923,11,39,63,37,3.50055
"ras09",2012,"RasGhanada","t1","ras09_t1",5,18,33.84,20.0944262295082,0.510465554143679,0.362012891114852,0.0911841791167635,-0.0692575215047125,37,323,0.168983606557377,0.120009512373434,0.0615573770491803,0.0395354375171457,0,-283.179192464933,"gulf",1.407224212,11,39,63,37,4.6569
"ras09",2012,"RasGhanada","t2","ras09_t2",5,18,33.84,20.0944262295082,0.510465554143679,0.362012891114852,0.0911841791167635,-0.0692575215047125,37,323,0.168983606557377,0.120009512373434,0.0615573770491803,0.0395354375171457,0,-283.179192464933,"gulf",1.33344834,11,39,63,37,4.6569
"ras11",2012,"RasGhanada","t1","ras11_t1",11,14,33.84,20.0944262295082,0.510465554143679,0.362012891114852,0.0911841791167635,-0.0692575215047125,37,323,0.168983606557377,0.120009512373434,0.0615573770491803,0.0395354375171457,0,-283.179192464933,"gulf",1.682977163,11,39,63,37,10.38955
"ras11",2012,"RasGhanada","t2","ras11_t2",11,14,33.84,20.0944262295082,0.510465554143679,0.362012891114852,0.0911841791167635,-0.0692575215047125,37,323,0.168983606557377,0.120009512373434,0.0615573770491803,0.0395354375171457,0,-283.179192464933,"gulf",1.878064552,11,39,63,37,10.38955
"ras12",2012,"RasGhanada","t1","ras12_t1",12,16,33.84,20.0944262295082,0.510465554143679,0.362012891114852,0.0911841791167635,-0.0692575215047125,37,323,0.168983606557377,0.120009512373434,0.0615573770491803,0.0395354375171457,0,-283.179192464933,"gulf",1.440465387,11,39,63,37,11.4879
"ras12",2012,"RasGhanada","t2","ras12_t2",12,16,33.84,20.0944262295082,0.510465554143679,0.362012891114852,0.0911841791167635,-0.0692575215047125,37,323,0.168983606557377,0.120009512373434,0.0615573770491803,0.0395354375171457,0,-283.179192464933,"gulf",1.436127979,11,39,63,37,11.4879
"ras13",2012,"RasGhanada","t1","ras13_t1",8.5,23,33.84,20.0944262295082,0.510465554143679,0.362012891114852,0.0911841791167635,-0.0692575215047125,37,323,0.168983606557377,0.120009512373434,0.0615573770491803,0.0395354375171457,0,-283.179192464933,"gulf",1.420699286,11,39,63,37,7.81135
"ras13",2012,"RasGhanada","t2","ras13_t2",8.5,23,33.84,20.0944262295082,0.510465554143679,0.362012891114852,0.0911841791167635,-0.0692575215047125,37,323,0.168983606557377,0.120009512373434,0.0615573770491803,0.0395354375171457,0,-283.179192464933,"gulf",1.355894187,11,39,63,37,7.81135
"ras15",2012,"RasGhanada","t1","ras15_t1",6,14,33.84,20.0944262295082,0.510465554143679,0.362012891114852,0.0911841791167635,-0.0692575215047125,37,323,0.168983606557377,0.120009512373434,0.0615573770491803,0.0395354375171457,0,-283.179192464933,"gulf",1.156725508,11,39,63,37,5.57115
"ras15",2012,"RasGhanada","t2","ras15_t2",6,14,33.84,20.0944262295082,0.510465554143679,0.362012891114852,0.0911841791167635,-0.0692575215047125,37,323,0.168983606557377,0.120009512373434,0.0615573770491803,0.0395354375171457,0,-283.179192464933,"gulf",1.575219961,11,39,63,37,5.57115
